entry_time,r_outcome,r_outcome_net,big_winner,winner,mfe,mae,rsi,rsi_minus_ma,rsi_above_60,rsi_above_55,adx,adx_above_30,adx_above_35,di_plus_minus_minus,atr_ratio_ma,atr_strong_expansion,dist_above_ema50_in_atr,dist_above_ema200_in_atr,body_pct,body_above_60pct,body_above_70pct,range_in_atr,range_above_atr,range_above_1_2_atr,ema50_slope_in_atr,htf12h_bullish,htf1d_bullish,htf1d_stack,prior_bar_bull,prior_2bar_bull,return_5bar,return_10bar,return_20bar
2021-02-05 13:00:00,-1.0,-1.05,False,False,0.2470771746978214,1.5006143099078264,71.79224246778986,1.9385023062908573,True,True,37.21408779564694,True,True,19.485756360954802,1.083129408715907,False,3.7978061311129236,7.5438942312360195,0.6021817453963173,True,False,1.6256262374553643,True,True,0.6278716820415432,True,True,True,False,False,0.04107616154525767,0.026130107777002507,0.18743011747166752
2021-02-09 05:00:00,-1.0,-1.05,False,False,0.30739626993663793,1.0672029067757673,68.61396373672571,13.180069879443586,True,True,25.457969296377215,False,False,18.282463939718127,1.0510826808551492,False,3.1420704107938593,7.072011623937844,0.8120164410058006,True,True,1.2501875340923723,True,True,0.5051438386553871,True,True,True,False,False,0.05102254850550599,0.16161375491016794,0.049115399378860204
2021-03-08 17:00:00,0.0,-0.05,False,False,1.308567171059903,0.20820679612378593,67.39621535782732,5.515788175907701,True,True,25.76281708493154,False,False,14.623793634367486,1.0001966784920608,False,2.797799992262603,3.120157439847556,0.7746478873239443,True,True,0.9479803987642609,False,False,0.4467380940856901,True,True,True,True,True,0.018548758049678007,0.0701034788964667,0.21908183138234555
2021-03-08 21:00:00,-1.0,-1.05,False,False,0.8051960967289454,1.1604821793210989,70.41331970947566,7.174969935001592,True,True,27.227247243904266,False,False,20.832871986194526,1.0226862886653207,False,3.2766891015369692,3.688795294313223,0.5426455566904994,False,False,1.279083108379874,True,True,0.47532026249739945,True,True,True,True,True,0.050032439696920616,0.08792725744980943,0.22448221354553696
2021-03-31 17:00:00,1.7090345898064643,1.6590345898064642,False,True,1.7429968310059338,0.5201001510320731,75.26725464631346,6.756450183376472,True,True,27.812678469501346,False,False,22.430544979139192,1.1741208021208613,False,4.193160175563673,5.247177513151557,0.9817003032521175,True,True,2.216842262126457,True,True,0.4606701023256819,True,True,True,True,True,0.0442005020091137,0.07677268132283173,0.1481944337504959
2021-04-02 01:00:00,0.0,-0.05,False,False,1.426086116297523,0.23765370286534976,72.71900282136784,3.888417213835467,True,True,32.304075708903184,True,False,13.270237070968582,1.172562971325333,False,3.8566273540043414,5.535598128301088,0.7392515923566898,True,True,1.061566383198048,True,False,0.6910484674097115,True,True,True,False,False,0.027251398664501065,0.09859931620161021,0.1042013080589735
2021-04-02 13:00:00,-1.0,-1.05,False,False,0.9765297087361582,1.3483277171081856,77.54262072716706,6.83012944298541,True,True,33.84409688276787,True,False,21.314864655543538,1.1564487383423778,False,4.588989907065061,6.541306358076685,0.5443670030167491,False,False,1.9883768358102538,True,True,0.7663025419447653,True,True,True,True,False,0.04371101765506602,0.06494677598233821,0.13355030891438666
2021-04-15 17:00:00,-1.0,-1.05,False,False,0.5024002998724001,1.3176917926632838,81.15515287923746,4.779852585078288,True,True,37.6127170982004,True,True,19.957796636758843,1.15606789112753,False,4.450340694911911,8.555928201976915,0.6591569767441896,True,False,1.1138217157887007,True,False,0.8307436170383915,True,True,True,True,True,0.03547860257664445,0.053958837874556076,0.16001300239151148
2021-04-15 21:00:00,-1.0,-1.05,False,False,0.07644236624466198,1.4704825452604684,82.89642851493971,5.738763395490679,True,True,39.14134233369925,True,True,23.784711134047974,1.143291745746476,False,4.748764535707204,8.947736221314909,0.5625879043600541,False,False,1.033297871718533,True,False,0.8479333170461791,True,True,True,True,True,0.033431396584129976,0.07855403601690379,0.18979005254566572
2021-04-21 09:00:00,0.0,-0.05,False,False,1.5227964618509364,0.3788293450044253,59.02501208495088,11.617933791033899,False,True,29.664967588432702,False,False,0.4841262107854156,1.0114365512171726,False,1.2160222350704686,3.280898240944195,0.5035436353529722,False,False,1.4882084871072285,True,True,0.1442862759703598,True,True,True,False,False,0.052941935082203295,0.07475057420133807,0.1010234876702519
2021-04-21 13:00:00,0.0,-0.05,False,False,1.901265420998855,0.9701095111845413,62.52401677808445,13.890719686801958,True,True,28.65753848409455,False,False,6.80080651639112,1.020358904623581,False,1.7059706253859115,3.783335565150375,0.5095098756400895,False,False,1.1203692680644222,True,False,0.18352225878724276,True,True,True,True,False,0.04978947550811778,0.16011086697399235,0.13387263548445963
2021-05-03 05:00:00,0.0,-0.05,False,False,1.56209977309926,0.5636782695561476,80.8524509150283,11.377575538715647,True,True,33.72966398355854,True,False,30.836682823718746,1.008578811046552,False,6.235183990909415,11.388918610365156,0.8752959747434883,True,True,2.047255345827496,True,True,0.918455334817381,True,True,True,True,True,0.0883168289756589,0.10892999571594261,0.1755978864892608
2021-05-03 13:00:00,0.0,-0.05,False,False,1.310573642270882,0.4476110109749938,79.52080634380438,8.237789079901432,True,True,38.02541957604584,True,True,30.72203116853703,1.125872899838831,False,6.048173176406442,10.950096862540711,0.6129588431590652,True,False,2.18940358624324,True,True,1.0048565301898431,True,True,True,False,False,0.09725111516455212,0.10917710733323334,0.17623013033201038
2021-05-04 09:00:00,-1.0,-1.05,False,False,0.1823158856074688,1.3622394054222227,80.32067917091572,5.752557708362815,True,True,48.46276576065827,True,True,32.61283467218937,1.3879633412914527,True,5.740772670450506,9.986425649526574,0.9672934112814029,True,True,1.7525715028738638,True,True,0.9711234026663677,True,True,True,False,False,0.07081554955336979,0.17495355588297773,0.25780708593208596
2021-05-10 01:00:00,-1.0,-1.05,False,False,0.42418239902213634,1.599374464693757,73.06331620122543,5.496211756017615,True,True,31.64256797956943,True,False,18.65511245089263,1.0885381484226706,False,4.9045795388791475,10.083157267497905,0.8774341351660947,True,True,1.5542811798153444,True,True,0.7997461872198228,True,True,True,False,False,0.0439061452286072,0.1504532197427353,0.15739633596503871
2021-05-10 05:00:00,-1.0,-1.05,False,False,0.024422620154305557,1.0324411752902056,74.91027853159218,6.243595074539883,True,True,32.8213736027678,True,False,21.331380947606657,1.076060242427435,False,5.280173055354454,10.622561567341998,0.6227925184862981,True,False,0.861798333725863,False,False,0.9015577563590549,True,True,True,True,False,0.11364954626251282,0.1683482893998878,0.20253244935245604
2021-08-01 01:00:00,-1.0,-1.05,False,False,0.8008523555975819,1.169259017163602,77.27203658714134,11.16253351863162,True,True,40.56690468121607,True,True,33.63308674475336,1.0024341517074706,False,5.352688642627804,7.170034315814849,0.5946144430844524,False,False,1.31540052907176,True,True,0.8132344590521994,True,True,True,True,False,0.06687790434842816,0.11473861145981835,0.13006453616786307
2021-08-01 17:00:00,-1.0,-1.05,False,False,0.051289642660659725,1.0325549205291575,74.97772161581344,6.566877868514027,True,True,43.890172911515776,True,True,28.946280733669965,1.097304126370418,False,5.0037503929640215,7.141663964036623,0.6791475801633169,True,False,2.2504395777340602,True,True,0.906542293294027,True,True,True,False,False,0.03853935644527458,0.0868095848856859,0.16404273877017012
2021-08-04 13:00:00,-1.0,-1.05,False,False,0.3452485515890938,1.004240731036277,66.50802633149777,11.541439840300264,True,True,34.77284611673071,True,False,23.320929936247232,1.0975735718378188,False,3.404806658221311,5.833496392826163,0.8103971500197898,True,True,1.9132636791831201,True,True,0.33631377494174075,True,True,True,True,False,0.08977499929599274,0.039561139594142265,0.044765239928110157
2021-08-05 13:00:00,1.5831385237424709,1.5331385237424708,False,True,1.8579270319171957,0.2806643315979343,66.65473472062078,9.615398196257694,True,True,34.63766094876865,True,False,18.107680095605275,1.1790133173368136,False,3.3177205519305253,5.792279490755312,0.8177739895024901,True,True,2.5098878275800955,True,True,0.4784011954250254,True,True,True,False,False,0.02918953253909047,0.10824965700992187,0.08449525825670405
2021-08-06 13:00:00,2.2972599674200964,2.2472599674200966,False,True,2.922092014054293,0.0007082657522484994,69.37740657781961,5.5820152881846,True,True,33.23081066971674,True,False,17.85122735270506,1.0699719503474863,False,3.648812049036514,6.688766938138802,0.7599633912971138,True,True,1.4394032206513556,True,True,0.625583018129741,True,True,True,False,False,0.021101729392535743,0.05858087334855144,0.15271533317218605
2021-08-06 17:00:00,0.0,-0.05,False,False,3.1730986170477613,0.34094577294980066,71.87285099560354,7.114677779446183,True,True,33.75788238195265,True,False,22.11664373644618,1.0661648001797779,False,4.037932561827281,7.163647383748585,0.5453491069357468,False,False,1.0301791995415506,True,False,0.661219034890678,True,True,True,True,False,0.047314499720916954,0.08004307783719547,0.16380152060824335
2021-08-07 05:00:00,0.0,-0.05,False,False,2.5869791661115284,0.12371582648602922,73.98033464237118,8.461477485466233,True,True,35.19962546623876,True,True,26.31727106366664,1.016592571769028,False,4.714215175279707,8.158299772455177,0.8525730180806637,True,True,0.44656783502986264,False,False,0.7887428672365804,True,True,True,True,True,0.07237410693708228,0.14339577725986488,0.19799498746867172
2021-08-07 09:00:00,-1.0,-1.05,False,False,0.5848075378800938,1.1491215663067926,78.40067332510165,11.981069970558579,True,True,37.02071325670399,True,True,37.48298475671284,1.1151029723497483,False,5.31457217783456,8.550638033694707,0.5618275607958746,False,False,2.279600369382502,True,True,0.8247383176361757,True,True,True,True,True,0.1163234805712388,0.10961799301005425,0.22973376016543048
2021-09-01 13:00:00,0.7714652851193877,0.7214652851193877,False,True,1.0539893861664777,0.21740619392007346,77.76134558861457,16.757225629284385,True,True,29.042825573763103,False,False,35.17526920137884,1.2738377161611945,True,4.942411334090199,7.898423951909775,0.8079579994473607,True,True,2.7669675814281978,True,True,0.6061156540365644,True,True,True,True,True,0.10480465404719004,0.1643076769864685,0.16651856009229368
2021-09-03 05:00:00,-1.0,-1.05,False,False,0.8761501973533729,1.3524661057487959,74.38520309611404,1.0324951366013266,True,True,47.98473649663746,True,True,26.62937838675631,1.0600058854342926,False,4.912300451045956,8.971601049789333,0.681294288397504,True,False,1.315795745728156,True,True,0.8796999840193495,True,True,True,True,False,0.03019587587905757,0.03959959371324711,0.21041378795234722
2021-09-03 09:00:00,-1.0,-1.05,False,False,0.6384306298611009,1.7402738376041345,76.59372142754516,2.4485247175056912,True,True,49.32059693653873,True,True,31.137178575796234,1.0605202499780753,False,5.307477636566075,9.440502977517426,0.5840869732538003,False,False,1.1538093594613945,True,False,0.9083579023006966,True,True,True,True,True,0.04443827429825598,0.059767370101557575,0.22374556552183533
2021-10-06 13:00:00,-1.0,-1.05,False,False,0.36862616744051263,1.1440122437809013,67.75914594532279,2.859292808075253,True,True,35.86077940457439,True,True,15.439887811201778,1.1399339992556674,False,3.3935957777105523,4.113457111111879,0.7481879194630867,True,True,2.05455047250154,True,True,0.48399948732132586,True,True,True,True,False,0.021090754154239454,0.05619215513442045,0.0592109140196829
2021-10-08 05:00:00,-1.0,-1.05,False,False,0.045546449059293524,1.1636485145079538,66.23091103180982,3.455240750703382,True,True,31.611884035104488,True,False,14.21965640194175,1.0531276125888929,False,3.1079963148565057,4.5745982749169265,0.7368202573682009,True,True,1.3647061106033325,True,True,0.5638628614274219,True,True,True,False,False,0.02684921514441631,0.018165380068154997,0.07537828705744093
2021-10-15 13:00:00,-1.0,-1.05,False,False,0.7889391868798781,1.6016305956899086,68.6636061086497,7.268649821510877,True,True,29.692020201111987,False,False,21.13413518140389,1.0006526063746917,False,3.4072836087501854,5.873759917657969,0.9429735234215895,True,True,1.1909005244697228,True,False,0.5837989317376601,True,True,True,True,False,0.027151850718059974,0.07172814131763137,0.10378019651872941
2021-10-20 21:00:00,0.0,-0.05,False,False,1.3200608868366275,0.47114599161705695,76.28698200744198,18.10710612317677,True,True,26.0439964226224,False,False,26.65066233467028,1.0177537307151392,False,4.326311033976659,7.425436115704348,0.7006622516556296,True,True,1.234282986498502,True,True,0.596572460986917,True,True,True,True,True,0.08578803325680644,0.09891566897710564,0.09907437799514217
2021-11-10 13:00:00,-1.0,-1.05,False,False,0.04854652944825137,1.3881192136887137,68.66014175633163,3.499138740072368,True,True,27.814654058884777,False,False,15.57803369559235,1.0531784152298338,False,3.2012997701983616,8.915373605957383,0.7775876817792938,True,True,2.2743938942080515,True,True,0.41106096858862345,True,True,True,False,False,0.01432745781883299,0.011403866035903265,0.06593805718813978
2022-03-22 01:00:00,0.7663258160347067,0.7163258160347067,False,True,1.0005803976496772,0.629950855782425,70.02283215070753,11.316882681086206,True,True,34.11585549190287,True,False,21.67502258694422,1.1061742930720213,False,3.458354102262474,4.216513142147736,0.7496173859810245,True,True,2.695299684602876,True,True,0.4309363780078348,True,True,False,False,False,0.05029863184943396,0.04670034951725102,0.024662499788268438
2022-03-23 21:00:00,3.215442939688972,3.165442939688972,True,True,3.600731566990399,0.42668716112624605,64.55027155192957,3.015136099242902,True,True,33.70045242467994,True,False,19.402157217336878,1.0934243863799713,False,2.751743002629591,4.1346887197303746,0.6077526534379323,True,False,1.7627082489694406,True,True,0.4156084746267432,True,True,False,False,False,0.037358034361218574,0.011321193207284044,0.06981930567018463
2022-03-24 13:00:00,2.135792263154466,2.0857922631544663,False,True,2.808061137072168,0.22458539814507486,66.07573267591135,4.935161116460037,True,True,37.78681385231575,True,True,21.512056330658666,1.118166467022296,False,3.1170844271274287,4.672106166594882,0.7310426540284379,True,True,1.9646178391795155,True,True,0.4978703813690043,True,True,False,False,False,0.04148416654080463,0.04421785876533242,0.07752274463504409
2022-03-25 01:00:00,3.398927586315243,3.3489275863152432,True,True,4.453767182068247,0.9165647423771417,69.26870619346097,7.811360144753273,True,True,41.47633360689045,True,True,21.737432527802053,1.0140484161199663,False,3.6326264418565795,5.568881817477405,0.8582010582010524,True,True,0.7944991126627344,False,False,0.6252368508761174,True,True,False,False,False,0.031545948430088434,0.06117245804207599,0.07950875987633109
2022-03-25 09:00:00,-1.0,-1.05,False,False,0.036431064983463345,1.1070995858863872,70.73056126580293,7.579608090080541,True,True,44.332085380254014,True,True,24.267858502892572,1.0220456917890988,False,3.956920051948718,6.0466595028512184,0.7282539682539672,True,True,1.3074113218863868,True,True,0.6927320465503253,True,True,False,False,False,0.025523275487020776,0.06806625383879582,0.05210520225480631
2022-03-28 17:00:00,-1.0,-1.05,False,False,0.11781325241175637,1.0613711757451683,79.14103246295876,12.195259515524313,True,True,59.31730819844571,True,True,35.82447798258593,1.004888942904578,False,5.931793536625507,9.752892059258281,0.640765092647936,True,False,1.5453134759824578,True,True,1.0597906156451689,True,True,False,True,True,0.03754141715050005,0.08795919993624984,0.09238130290761858
2022-03-29 09:00:00,-1.0,-1.05,False,False,0.10320658710833924,1.173452929723127,76.33777155049917,5.7840443628921605,True,True,61.2038265132841,True,True,31.823706271456615,1.0762363851890357,False,5.692530872627545,9.779895801241992,0.7139903514817374,True,True,1.2722499137389278,True,True,1.0484179029420433,True,True,False,True,True,0.0308658511176594,0.07063587746143621,0.12129502225819509
2022-04-01 21:00:00,-1.0,-1.05,False,False,0.5653365326552421,2.0319762828158834,66.34768045788438,11.071237809268247,True,True,32.39802580050522,True,False,15.419375432506872,1.149648927683123,False,3.395110093623247,7.324019303224579,0.579434447300775,False,False,1.381483613645692,True,True,0.3838569559100733,True,True,False,True,True,0.08129217118033101,0.030492997034383643,0.02618421052631584
2022-07-28 13:00:00,-1.0,-1.05,False,False,0.4413206226161392,1.1107515027420662,73.31340990593804,21.03020594230589,True,True,28.46935050732973,False,False,27.217910036890487,1.1448958364777915,False,3.4412204967053976,5.382852695808473,0.6229159276339122,True,False,2.2740755487736544,True,True,0.4945569803050994,True,True,False,True,False,0.07619672951255348,0.19443384113544096,0.12135526958788076
2022-08-11 09:00:00,0.0,-0.05,False,False,1.3613892088980317,0.9820074430216167,73.25188210967383,15.271334016008417,True,True,29.622003799184814,False,False,26.21611073106031,1.148060855221984,False,4.014297353894231,7.483189949592673,0.5521148036253785,False,False,1.3818144476603171,True,True,0.7025557128729791,True,True,False,False,False,0.05345327281675507,0.13584505173786157,0.12628255722178375
2022-08-12 21:00:00,-1.0,-1.05,False,False,0.8063977076510406,1.263467943605947,72.94668244317876,5.43689739483861,True,True,33.725639906495964,True,False,19.30516614743847,1.0014255830589514,False,4.07128976490545,8.275607609624576,0.8690807799442946,True,True,1.1985313610441357,True,False,0.6233265665014354,True,True,False,True,True,0.04166887136885549,0.04158620142324285,0.16709153426606602
2022-10-29 05:00:00,-1.0,-1.05,False,False,0.4604745608072878,1.13885226199659,73.30794035337009,4.065884359779858,True,True,53.12726812472152,True,True,29.702435023724295,1.090973425717348,False,4.669922967701493,6.404624460559792,0.733846153846151,True,True,1.704408357212939,True,True,0.7206191103867249,True,True,False,True,False,0.07796509124631525,0.0518372491355071,0.10681493572740254
2023-01-09 01:00:00,5.0,4.95,True,True,9.964442066776256,0.1483539761802932,82.5912173265979,16.284400162437848,True,True,37.46594663827263,True,True,39.134959850743,1.0932662323024982,False,5.635724816912739,6.176821925888384,0.6240310077519301,True,False,2.2991919276871076,True,True,0.6639728386223306,True,True,False,True,True,0.03793253795235634,0.03694610541321812,0.046602717825739375
2023-01-09 09:00:00,0.0,-0.05,False,False,1.4694128195896723,0.2403947353111934,83.34682818737546,15.060051962692796,True,True,42.37102845510611,True,True,40.229590189558664,1.1337793619622287,False,5.719257713749915,6.556257784412663,0.5549450549450485,False,False,1.558406105723196,True,True,0.9315249901314311,True,True,False,False,False,0.044539546679347,0.044374009508716325,0.055624524448360135
2023-01-09 13:00:00,5.0,4.95,True,True,9.087265361213134,0.7782992233498961,86.46449419360329,16.671425902194215,True,True,44.9848923111667,True,True,43.33860779081564,1.2361547624690237,True,6.30443950393066,7.248049473731631,0.6239015817223189,True,False,2.209441679173314,True,True,1.0157788917922843,True,True,False,True,False,0.05280996295420509,0.061047781705524995,0.07138846554904948
2023-01-11 21:00:00,1.790089790273975,1.740089790273975,False,True,2.2107994066574648,0.6938745926550254,82.67497662784206,10.841255166504155,True,True,60.705908269379016,True,True,42.687628213660666,1.396021927991098,True,6.847097156236583,8.808619509567777,0.9398976982097181,True,True,4.329415544817139,True,True,0.7263457051730808,True,True,False,True,False,0.06393467298863555,0.06577955367913148,0.12034395308289757
2023-01-12 17:00:00,0.0,-0.05,False,False,2.7064108604957178,0.5374014083964359,76.13078424799225,4.0197738694505745,True,True,58.90480591593748,True,True,21.331393770590545,1.4591217173625353,True,5.496502728452919,7.715873558138383,0.9098922624877588,True,True,2.327503703866527,True,True,0.9332244024386613,True,True,False,False,False,0.012273193506171901,0.07699254910815079,0.08573596358118361
2023-01-13 21:00:00,-0.1757782364447902,-0.22577823644479023,False,False,0.513642509863935,0.28642601054372163,82.49558796363782,10.934984308335657,True,True,54.6096246235774,True,True,49.111708498885775,1.7207766982903894,True,6.301413548058887,8.419448356628124,0.6612481857764881,True,False,5.463596047577939,True,True,0.6971413158207154,True,True,False,True,True,0.0919479044678661,0.10022526549147216,0.1582909843779409
2023-01-16 17:00:00,-1.0,-1.05,False,False,0.4237974548559195,1.581126171836627,72.2891632738382,0.8852699501839396,True,True,54.718373599569446,True,True,22.75313038743727,1.0743031126526366,False,4.54324674132724,8.521116929933042,0.667605633802816,True,False,1.6832871377043497,True,True,0.8030469512386246,True,True,False,True,True,0.018473302062584334,0.039513378803777546,0.12855108579565677
2023-02-15 09:00:00,0.0,-0.05,False,False,1.8754719783943354,0.3419747755797411,65.12631475751425,20.686869600666974,True,True,33.7020216551274,True,False,12.476786055944796,1.0719449599684068,False,1.1540456417642795,1.6383441365834717,0.8248648648648669,True,True,1.7958158745258352,True,True,0.02179111957728806,True,True,False,False,False,0.02928843090725869,0.06573323011679183,0.03473742688147452
2023-02-15 17:00:00,0.35083798219109846,0.3008379821910985,False,True,0.7072228099504347,0.3198680944350977,75.87517202185248,26.040621185913288,True,True,34.752755015257144,True,False,29.547509674460095,1.268919325960597,True,3.370901179141718,3.8829874478501374,0.8371441903873073,True,True,3.419043301367454,True,True,0.18388283628192634,True,True,False,False,False,0.0742988090243036,0.11116675012518779,0.09199173255470625
2023-03-17 21:00:00,-1.0,-1.05,False,False,0.23332748817761365,1.0647412593421575,72.92020502074473,13.857706566917734,True,True,30.38913692783606,True,False,25.547647764954135,1.04961459209214,False,4.230442168160224,5.165545736271878,0.9534883720930238,True,True,1.8760930710188202,True,True,0.56311120803839,True,True,True,True,False,0.06730938287522718,0.09942950285248577,0.029800107438717544
2023-04-13 21:00:00,-1.0,-1.05,False,False,0.3801937234581287,1.2160838017074278,86.28017416145045,22.314728158723867,True,True,32.2159000538951,True,False,42.980240882173014,1.389585764237357,True,5.840982386209647,8.803225877810808,0.79705755084379,True,True,3.3460497175304607,True,True,0.7674924009319808,True,True,True,True,False,0.0975061431484288,0.1252747252747252,0.1152906173626606
2023-07-13 21:00:00,-1.0,-1.05,False,False,0.10886985868259264,1.9391457437812236,82.65387880846743,25.76397405881267,True,True,26.048676590343167,False,False,37.23464294774708,1.421928633901221,True,4.992299347011545,5.991807469764798,0.6892655367231633,True,False,2.0457030229709554,True,True,0.47409135237783756,True,True,True,True,True,0.0839547234590419,0.07054491509708859,0.0798995243439688
2023-10-23 21:00:00,0.0,-0.05,False,False,1.0347030856994495,0.24420844640110245,85.98478824499016,11.300576891070108,True,True,52.096472873227796,True,True,43.68213891976677,1.4794318527323098,True,5.562502036436414,5.805859852758111,0.7224043715847009,True,True,3.2674841964009147,True,True,0.6972012752668648,True,True,False,True,True,0.04835281615302875,0.089419920856468,0.10773549594510295
2023-10-24 01:00:00,-1.0,-1.05,False,False,0.6783066964441644,1.1053348950621242,88.6475668542672,12.656183922216641,True,True,54.43327441716692,True,True,47.52550702873003,1.6293213311030355,True,5.978361848630136,6.371994425206049,0.5151515151515151,False,False,2.586545438090593,True,True,0.7558118329982011,True,True,False,True,True,0.08109393579072538,0.1150013796486496,0.13126788602712455
2023-11-09 21:00:00,-1.0,-1.05,False,False,0.4301885673487422,1.011934082543937,83.71931920829599,21.001021191117538,True,True,25.796351662096306,False,False,44.291672558525775,1.4393419132330005,True,5.8538554078916905,9.141746692943912,0.6425702811245009,True,False,2.710006734032754,True,True,0.6977428899862613,True,True,True,True,True,0.09113127583786185,0.11784135102019087,0.10842291540107246
